smiles,DFT_hf
CCC1=NN(C=O)N=C1,5.571383595
CCC1=NN(C=O)N=N1,22.59104431
CCC1=NN2CCC2=C1,60.57410328
CCC1=NN2CCC2=N1,61.68828071
CCC1=NN=C(CC)N1,11.45501752
CCC1=NN=C(CC)O1,-26.84974298
CCC1=NNC(=C1)C#C,80.3518204
CCC1=NNC(=C1)C#N,55.21037283
CCC1=NNC(=N)C=C1,46.36575373
CCC1=NNC(=N)C=N1,54.82555736
CCC1=NNC(=O)C=C1,-11.72187127
CCC1=NNC(=O)C=N1,-0.872511461
CCC1=NNC(=O)N1C,-36.46848805
CCC1=NNC(=O)N=C1,-1.284157693
CCC1=NNC(C)=C1C,5.388535123
CCC1=NNC(C)=C1N,17.95036835
CCC1=NNC(C)=C1O,-22.05745293
CCC1=NNC(C=O)=C1,-8.438741562
CCC1=NNC(CO)=C1,-19.14016127
CCC1=NNC(CO)=N1,-20.90436992
CCC1=NNC(N)=C1C,16.80767355
CCC1=NNC(N)=C1N,28.13707813
CCC1=NNC(N)=C1O,-10.3013419
CCC1=NNC(NC)=C1,23.37518798
CCC1=NNC(NC)=N1,17.69845759
CCC1=NNC(O)=C1C,-23.57351589
CCC1=NNC(O)=C1N,-13.07179634
CCC1=NNC(OC)=C1,-15.16928115
CCC1=NNC=C1C#C,79.90189608
CCC1=NNC=C1C#N,52.49639424
CCC1=NNC=C1CO,-15.96182565
CCC1=NNC=C1NC,26.35711313
CCC1=NNC=C1OC,-11.48266284
CCC1=NNC=CC1=O,-4.531239906
CCC1=NNN=C1C#C,94.78174941
CCC1=NNN=C1C#N,69.39180808
CCC1=NNN=C1C=O,10.45780007
CCC1=NNN=C1CC,21.45249887
CCC1=NNN=C1CO,-6.281516043
CCC1=NNN=C1NC,34.9060231
CCC1=NNN=C1OC,-3.517336695
CCC1=NNN=NC1=N,92.3559936
CCC1=NOC(=C1)C#C,58.45015822
CCC1=NOC(=C1)C#N,35.3067009
CCC1=NOC(=N)C=C1,24.70756525
CCC1=NOC(=N)C=N1,34.39854252
CCC1=NOC(=N)N=C1,36.88724519
CCC1=NOC(=N1)C#C,58.70151008
CCC1=NOC(=N1)C#N,37.75621854
CCC1=NOC(=O)C=C1,-29.36650899
CCC1=NOC(=O)C=N1,-17.81622107
CCC1=NOC(=O)N1C,-63.11223951
CCC1=NOC(=O)N=C1,-18.06973491
CCC1=NOC(C)=C1C,-20.41811867
CCC1=NOC(C)=C1N,-7.474132153
CCC1=NOC(C=O)=C1,-26.41344928
CCC1=NOC(C=O)=N1,-26.14766471
CCC1=NOC(CN)=N1,-4.950568393
CCC1=NOC(CO)=C1,-42.564789
CCC1=NOC(CO)=N1,-45.99754541
CCC1=NOC(N)=C1C,-11.70354618
CCC1=NOC(N)=C1N,0.35439692
CCC1=NOC(NC)=C1,-4.938993773
CCC1=NOC(NC)=N1,-11.9127863
CCC1=NOC(O1)=NC,-37.19986222
CCC1=NOC(OC)=C1,-41.68125562
CCC1=NOC(OC)=N1,-45.77415203
CCC1=NOC=C1C#C,57.86594688
CCC1=NOC=C1C#N,32.17354597
CCC1=NOC=C1CO,-39.1235269
CCC1=NOC=C1NC,2.593002756
CCC1=NOC=C1OC,-34.77112101
CCC1=NOC=CC1=N,28.61569441
CCC1=NOC=CC1=O,-22.25117877
CCC1=NOC=NC1=N,29.28873266
CCC1=NOC=NC1=O,-19.6805518
CCC1=NON=C1C#C,84.0867794
CCC1=NON=C1CC,8.804719296
CCC1=NON=C1CO,-18.59357804
CCC1=NON=C1NC,20.70829506
CCC1=NON=C1OC,-16.8208637
CCC1=NON=CC1=N,61.81066751
CCC1=NON=CC1=O,13.35092077
CCC1=NON=NC1=N,80.45871538
CCC1=NON=NC1=O,33.7265023
CCC1CC2=CC=NN12,60.27729129
CCC1CC2=CN=NN12,78.25892407
CCC1CC2=NC=NN12,63.0819793
CCC1CN2N=CC=C12,62.6624549
CCC1CN2N=NC=C12,80.70307357
CCCC1=C(C)C=NN1,9.803691965
CCCC1=C(C)C=NO1,-15.25810805
CCCC1=C(C)N=NN1,24.69421295
CCCC1=C(C)N=NO1,-3.654481826
CCCC1=C(C)NN=C1,9.739685996
CCCC1=C(C)NN=N1,24.48838983
CCCC1=C(C)ON=C1,-15.16774668
CCCC1=C(C)ON=N1,-3.724135381
CCCC1=C(N)C=NN1,22.62217658
CCCC1=C(N)C=NO1,-1.966481271
CCCC1=C(N)N=NN1,35.01269972
CCCC1=C(N)N=NO1,7.98491244
CCCC1=C(N)NN=C1,21.03646007
CCCC1=C(N)NN=N1,36.53943033
CCCC1=C(N)ON=C1,-6.344615053
CCCC1=C(N)ON=N1,4.623971558
CCCC1=C(O)C=NN1,-16.37033433
CCCC1=C(O)N=NO1,-32.14652822
CCCC1=C(O)NN=C1,-19.05733001
CCCC1=CC(C)=NN1,7.481906815
CCCC1=CC(N)=NN1,16.74241257
CCCC1=CC(N)=NO1,-9.44764953
CCCC1=CC(O)=NN1,-24.85426277
CCCC1=CC(O)=NO1,-50.03905465
CCCC1=CN(C)N=C1,14.21571126
CCCC1=CN(C)N=N1,28.45738742
CCCC1=CN=NC=N1,47.8560888
CCCC1=CN=NN1C,29.17776833
CCCC1=CN=NN=N1,91.6133018
CCCC1=CNN=C1C,9.353140144
CCCC1=CNN=C1N,18.54963993
CCCC1=CNN=C1O,-23.33945484
CCCC1=CON=C1C,-14.32562893
CCCC1=CON=C1N,-5.994464752
CCCC1=CON=C1O,-46.75215989
CCCC1=NC(C)=NN1,4.906955887
CCCC1=NC(C)=NO1,-21.12811136
CCCC1=NC(O)=NN1,-27.4951022
CCCC1=NC=CN=N1,47.70297648
CCCC1=NC=NN1C,12.00597086
CCCC1=NC=NN=N1,71.31964457
CCCC1=NN(C)C=N1,11.17012821
CCCC1=NN(C)N=C1,24.21667822
CCCC1=NN(C)N=N1,37.18576512
CCCC1=NNC(=O)N1,-36.85879896
CCCC1=NNC(=O)O1,-74.76571844
CCCC1=NNC(C)=C1,7.556580445
CCCC1=NNC(C)=N1,5.100856322
CCCC1=NNC(N)=C1,18.87280732
CCCC1=NNC(N)=N1,13.33977661
CCCC1=NNC(O)=C1,-21.35715233
CCCC1=NNC=C1C,9.484289629
CCCC1=NNC=C1N,22.04486784
CCCC1=NNC=C1O,-17.36493689
CCCC1=NNN=C1C,20.5758681
CCCC1=NNN=C1N,30.35406919
CCCC1=NNN=C1O,-10.34024749
CCCC1=NOC(=O)N1,-63.41909166
CCCC1=NOC(=O)O1,-100.1243304
CCCC1=NOC(C)=C1,-17.83968213
CCCC1=NOC(C)=N1,-21.11995374
CCCC1=NOC(N)=C1,-9.490320176
CCCC1=NOC(N)=N1,-15.89496158
CCCC1=NOC=C1C,-14.17690918
CCCC1=NOC=C1N,-1.380387398
CCCC1=NON=C1N,16.64015097
CCCCC1=CC=NN1,12.37773593
CCCCC1=CC=NO1,-12.27618291
CCCCC1=CN=NN1,29.26875721
CCCCC1=CN=NO1,1.148475887
CCCCC1=CNN=C1,14.10338706
CCCCC1=CNN=N1,29.02904858
CCCCC1=CON=C1,-8.661100677
CCCCC1=CON=N1,3.068654957
CCCCC1=NC=NN1,11.36904872
CCCCC1=NC=NO1,-13.65823828
CCCCC1=NNC=C1,12.22776116
CCCCC1=NNC=N1,11.65519305
CCCCC1=NNN=C1,25.47169722
CCCCC1=NOC=C1,-10.99731855
CCCCC1=NOC=N1,-12.61029741
CCCCC1=NON=C1,13.37361597
CCCCN1C=CC=N1,14.76038951
CCCCN1C=CN=N1,31.41734973
CCCCN1C=NC=N1,15.2583526
CCCCN1C=NN=C1,23.18003253
CCCCN1C=NN=N1,45.02963387
CCCCN1N=CC=N1,26.68090803
CCCCN1N=CN=N1,41.48357768
CCCCN1N=NN=N1,67.74268828
CCCN1C=C(C)C=N1,11.91024136
CCCN1C=C(C)N=N1,26.51587303
CCCN1C=C(N)C=N1,24.79335945
CCCN1C=C(N)N=N1,36.64736197
CCCN1C=C(O)C=N1,-14.69488397
CCCN1C=C(O)N=N1,-4.505664158
CCCN1C=CC(N)=N1,19.17463939
CCCN1C=CC(O)=N1,-22.25574593
CCCN1C=NC(N)=N1,16.26961846
CCCN1C=NC(O)=N1,-23.63905632
CCCN1C=NNC1=O,-31.54818606
CCCN1C=NOC1=O,-57.32283687
CCCN1N=CC(C)=N1,21.78382389
CCCN1N=CC(N)=N1,31.67497669
CCCN1N=CC(O)=N1,-8.706212751
CCCN1N=CC=C1C,10.75625139
CCCN1N=CC=C1N,21.88046035
CCCN1N=CC=C1O,-18.7065522
CCCN1N=CN=C1C,9.362900846
CCCN1N=CN=C1N,17.46376904
CCCN1N=CN=C1O,-24.16428177
CCCN1N=CNC1=O,-32.4687425
CCCN1N=COC1=O,-68.63808817
CCCN1N=NC(N)=N1,42.79040052
CCCN1N=NC(O)=N1,3.81859742
CCCN1N=NC=C1C,26.88673114
CCCN1N=NC=C1N,38.27072904
CCCN1N=NC=C1O,-1.103307649
CCCN1N=NNC1=O,-4.015858688
CCCN=C1NC=NO1,5.969979435
CCCN=C1OC=NO1,-29.3051652
CCCN=C1ON=NO1,7.347385243
CCCNC1=CC=NN1,26.17262533
CCCNC1=CC=NO1,-1.487691523
CCCNC1=CN=NN1,43.24750689
CCCNC1=CN=NO1,10.75536688
CCCNC1=CNN=C1,29.68856106
CCCNC1=CNN=N1,41.59464686
CCCNC1=CON=C1,6.057482705
CCCNC1=CON=N1,16.44813307
CCCNC1=NC=NN1,22.01258541
CCCNC1=NNC=C1,24.24554366
CCCNC1=NNC=N1,21.29785209
CCCNC1=NNN=C1,37.79193929
CCCNC1=NNN=N1,49.9358512
CCCNC1=NOC=C1,0.377266711
CCCNC1=NOC=N1,-4.033149504
CCCNC1=NON=C1,25.1893404
CCCNC1=NON=N1,34.23837545
CCCOC1=CC=NO1,-39.66130254
CCCOC1=CN=NO1,-25.99254255
CCCOC1=CNN=C1,-9.670415403
CCCOC1=CNN=N1,2.505499486
CCCOC1=CON=C1,-32.33701166
CCCOC1=CON=N1,-21.34018712
CCCOC1=NC=NO1,-41.9808571
CCCOC1=NNC=N1,-16.8738764
CCCOC1=NNN=C1,-1.827453612
CCCOC1=NNN=N1,12.36778685
CCCOC1=NOC=C1,-39.63682967
CCCOC1=NOC=N1,-41.0094724
CCCOC1=NON=C1,-14.05480182
CCCOC1=NON=N1,-1.870101803
CCN(C)C1=CC=NN1,30.90279194
CCN(C)C1=CC=NO1,1.917175024
CCN(C)C1=CN=NN1,47.65638863
CCN(C)C1=CN=NO1,14.13513305
CCN(C)C1=CNN=N1,46.35054136
CCN(C)C1=CON=C1,11.26392903
CCN(C)C1=CON=N1,21.30756663
CCN(C)C1=NC=NO1,-3.656016295
CCN(C)C1=NNC=C1,28.4693101
CCN(C)C1=NNC=N1,25.42435456
CCN(C)C1=NNN=C1,41.89898897
CCN(C)C1=NNN=N1,53.3971936
CCN(C)C1=NOC=C1,4.188131905
CCN(C)C1=NOC=N1,0.070135116
CCN(C)C1=NON=C1,28.76990961
CCN(C)C1=NON=N1,38.32973739
CCN1C(=O)NN=C1C,-38.32591617
CCN1C(=O)NN=C1N,-29.52537488
CCN1C(=O)NN=C1O,-70.71479656
CCN1C(=O)ON=C1C,-65.11336731
CCN1C(=O)ON=C1N,-56.77216298
CCN1C(C)=NN=C1C,11.10800477
CCN1C(N)=NN=C1N,29.60956347
CCN1C(O)=NN=C1O,-54.44724028
CCN1C=C(C)C(C)=N1,7.101008548
CCN1C=C(C)C(N)=N1,16.3019009
CCN1C=C(C)C(O)=N1,-25.2194733
CCN1C=C(C=N1)C#C,82.78404722
CCN1C=C(C=N1)C#N,55.3007342
CCN1C=C(C=O)C=N1,-5.056465357
CCN1C=C(C=O)N=N1,15.46030581
CCN1C=C(CC)C=N1,12.33945785
CCN1C=C(CC)N=N1,26.8308828
CCN1C=C(CO)C=N1,-14.78336281
CCN1C=C(CO)N=N1,0.446640816
CCN1C=C(N)C(N)=N1,29.22141454
CCN1C=C(N=N1)C#C,100.9112622
CCN1C=C(N=N1)C#N,75.16803303
CCN1C=C(NC)C=N1,29.56368667
CCN1C=C(NC)N=N1,40.90877898
CCN1C=C(O)C(C)=N1,-19.49156659
CCN1C=C(OC)C=N1,-8.285501936
CCN1C=C(OC)N=N1,3.095985925
CCN1C=CC(=N)N=N1,77.04629627
CCN1C=CC(=N1)C#C,83.92862455
CCN1C=CC(=N1)C#N,57.0514857
CCN1C=CC(=O)C=N1,0.760547708
CCN1C=CC(=O)N=N1,25.93908695
CCN1C=CC(C=O)=N1,-2.321151447
CCN1C=CC(CC)=N1,10.42492637
CCN1C=CC(CO)=N1,-14.88313682
CCN1C=CC(NC)=N1,23.91233611
CCN1C=CC(OC)=N1,-15.10464767
CCN1C=NC(=N1)C#C,86.03238445
CCN1C=NC(=N1)C#N,60.74723721
CCN1C=NC(=O)N=N1,31.44332083
CCN1C=NC(C=O)=N1,-0.970402943
CCN1C=NC(CC)=N1,9.231123851
CCN1C=NC(CO)=N1,-17.42357473
CCN1C=NC(NC)=N1,20.9815873
CCN1C=NN(C)C1=O,-32.09349182
CCN1C=NOC1=NC,5.622966682
CCN1N=C(C)C(C)=N1,16.97270855
CCN1N=C(C)C(N)=N1,26.85319369
CCN1N=C(C)C(O)=N1,-13.6767155
CCN1N=C(C)C=C1C,6.073775497
CCN1N=C(C)C=C1N,16.81520367
CCN1N=C(C)C=C1O,-23.65571963
CCN1N=C(C)N=C1C,3.212052727
CCN1N=C(C)N=C1O,-30.61633445
CCN1N=C(C)NC1=O,-39.81625123
CCN1N=C(C)OC1=O,-77.56190077
CCN1N=C(N)C(N)=N1,37.08571166
CCN1N=C(N)C(O)=N1,-2.619022541
CCN1N=C(N)C=C1C,15.33428125
CCN1N=C(N)C=C1N,26.26207974
CCN1N=C(N)N=C1C,10.6904315
CCN1N=C(N)N=C1N,18.71097848
CCN1N=C(N)N=C1O,-23.1392107
CCN1N=C(N)NC1=O,-30.46914917
CCN1N=C(N)OC1=O,-69.48362292
CCN1N=C(O)C=C1C,-26.21219333
CCN1N=C(O)C=C1N,-15.76192957
CCN1N=C(O)C=C1O,-56.31944918
CCN1N=C(O)N=C1C,-29.33558756
CCN1N=C(O)N=C1N,-21.27111492
CCN1N=C(O)N=C1O,-62.76299617
CCN1N=C(O)NC1=O,-71.27641756
CCN1N=C(O)OC1=O,-106.6996544
CCN1N=CC(=N)C=N1,73.87988333
CCN1N=CC(=N)N=N1,97.49717893
CCN1N=CC(=N1)C#C,96.33860048
CCN1N=CC(=O)C=N1,22.41938616
CCN1N=CC(=O)N=N1,48.08487277
CCN1N=CC(C)=C1C,8.440741331
CCN1N=CC(C)=C1N,19.0102319
CCN1N=CC(C=O)=N1,10.84685596
CCN1N=CC(CO)=N1,-2.818918622
CCN1N=CC(N)=C1C,21.11866382
CCN1N=CC(N)=C1N,30.91192514
CCN1N=CC(N)=C1O,-10.42119621
CCN1N=CC(NC)=N1,36.29156408
CCN1N=CC(O)=C1C,-18.90359019
CCN1N=CC(O)=C1N,-7.192659837
CCN1N=CC(O)=C1O,-47.34920087
CCN1N=CC(OC)=N1,-1.808000817
CCN1N=CC=C1C#C,82.68113566
CCN1N=CC=C1C#N,57.17134002
CCN1N=CC=C1C=O,-2.476773803
CCN1N=CC=C1CC,11.78536697
CCN1N=CC=C1CO,-16.32389863
CCN1N=CC=C1NC,26.28369451
CCN1N=CC=C1OC,-12.58394201
CCN1N=CC=CC1=N,48.76660508
CCN1N=CC=CC1=O,-8.951416824
CCN1N=CC=NC1=O,1.198897399
CCN1N=CN(C)C1=O,-32.22652383
CCN1N=CN=C1C#C,84.88717961
CCN1N=CN=C1C#N,61.17080612
CCN1N=CN=C1C=O,-3.769722822
CCN1N=CN=C1CC,10.21505875
CCN1N=CN=C1CO,-17.12927277
CCN1N=CN=C1NC,22.06215866
CCN1N=CN=C1OC,-17.31815313
CCN1N=CN=CC1=N,58.69540845
CCN1N=CN=CC1=O,2.431953566
CCN1N=COC1=NC,-4.022481843
CCN1N=NC(=N1)C#C,112.7489495
CCN1N=NC(C)=C1C,22.54687544
CCN1N=NC(C)=C1N,33.76834838
CCN1N=NC(C)=C1O,-5.584980498
CCN1N=NC(C=O)=N1,27.17939378
CCN1N=NC(CC)=N1,35.25993846
CCN1N=NC(CO)=N1,9.583527196
CCN1N=NC(N)=C1C,32.79445364
CCN1N=NC(N)=C1N,43.91364253
CCN1N=NC(NC)=N1,47.37121987
CCN1N=NC(O)=C1C,-8.816654423
CCN1N=NC(O)=C1N,3.254466379
CCN1N=NC(OC)=N1,11.08264739
CCN1N=NC=C1C#C,99.72589676
CCN1N=NC=C1C#N,75.54391122
CCN1N=NC=C1C=O,15.60400548
CCN1N=NC=C1CC,28.08464678
CCN1N=NC=C1CO,0.225129963
CCN1N=NC=C1OC,4.841717354
CCN1N=NC=CC1=N,72.01429759
CCN1N=NC=CC1=O,15.47097347
CCN1N=NC=NC1=N,77.77581037
CCN1N=NC=NC1=O,23.3892364
CCN1N=NN(C)C1=O,-5.225069494
CCN1N=NNC1=NC,60.38137434
CCN1N=NOC1=NC,30.38609463
CCN=C1C=CNN=C1,58.32043722
CCN=C1C=CNN=N1,81.56812973
CCN=C1C=CON=C1,38.16325146
CCN=C1C=NNN=C1,78.84160095
CCN=C1C=NNN=N1,102.3911255
CCN=C1C=NOC=N1,37.55554281
CCN=C1C=NON=C1,70.54497224
CCN=C1C=NON=N1,89.02924014
CCN=C1N=CNN=N1,88.03496318
CCN=C1N=NNN=N1,128.4550807
CCN=C1N=NON=N1,114.3709318
CCN=C1NC(C)=NO1,-2.197684217
CCN=C1NC(O)=NO1,-33.46081256
CCN=C1NN=C(O)N1,-4.845426247
CCN=C1NN=CC=C1,54.03956741
CCN=C1NN=CN=C1,64.27585043
CCN=C1NN=NC=C1,78.2969227
CCN=C1NN=NC=N1,83.23702555
CCN=C1NN=NN1C,61.34083636
CCN=C1ON=C(C)O1,-39.20036251
CCN=C1ON=C(N)O1,-31.42830929
CCN=C1ON=C(O)O1,-69.00390376
CCN=C1ON=CC=C1,32.67881843
CCN=C1ON=CN1C,6.305069508
CCN=C1ON=CN=C1,43.10649185
CCN=C1ON=NC=C1,52.35284433
CCN=C1ON=NC=N1,63.6690712
CCN=C1ON=NN1C,30.80589849
CCNC1=C(C)C=NN1,24.34218012
CCNC1=C(C)C=NO1,-4.086208362
CCNC1=C(C)N=NN1,39.42220898
CCNC1=C(C)N=NO1,6.586821274
CCNC1=C(C)NN=N1,38.11636171
CCNC1=C(C)ON=C1,0.982813379
CCNC1=C(C)ON=N1,11.20278116
CCNC1=C(N)C=NN1,35.82344199
CCNC1=C(N)C=NO1,8.290509566
CCNC1=C(N)N=NO1,16.48550419
CCNC1=C(N)NN=C1,36.06126809
CCNC1=C(N)NN=N1,49.87937534
CCNC1=C(N)ON=C1,9.10125184
CCNC1=C(N)ON=N1,17.54787777
CCNC1=C(O)C=NN1,-2.072182317
CCNC1=C(O)N=NN1,9.471202996
CCNC1=C(O)N=NO1,-19.95241555
CCNC1=C(O)NN=C1,-5.072305236
CCNC1=CC(C)=NN1,21.03520506
CCNC1=CC(N)=NN1,30.16142377
CCNC1=CC(N)=NO1,1.255500562
CCNC1=CC(O)=NN1,-11.69253046
CCNC1=CC(O)=NO1,-39.71052773
CCNC1=CC=NN1C,25.98813754
CCNC1=CN(C)N=C1,29.66408819
CCNC1=CN(C)N=N1,40.84665554
CCNC1=CN=CN=N1,54.8343425
CCNC1=CN=NC=N1,50.53652993
CCNC1=CN=NN1C,42.33950064
CCNC1=CN=NN=N1,94.21530425
CCNC1=CNN=C1C,23.78244165
CCNC1=CNN=C1N,33.02098457
CCNC1=CNN=C1O,-7.532769986
CCNC1=CON=C1C,-0.12285836
CCNC1=CON=C1N,8.306197304
CCNC1=CON=C1O,-31.57549457
CCNC1=NC(C)=NN1,15.55802269
CCNC1=NC(N)=NN1,23.08848475
CCNC1=NC(N)=NO1,-7.155916226
CCNC1=NC(O)=NN1,-16.91557148
CCNC1=NC(O)=NO1,-45.86040028
CCNC1=NC=CN=N1,49.77849846
CCNC1=NC=NN1C,22.00944786
CCNC1=NC=NN=N1,69.98904498
CCNC1=NN(C)C=C1,24.22232581
CCNC1=NN(C)C=N1,21.24953386
CCNC1=NN(C)N=C1,36.52311509
CCNC1=NNC(=O)N1,-25.6561513
CCNC1=NNC(=O)O1,-65.16447503
CCNC1=NNC(C)=C1,19.52227965
CCNC1=NNC(C)=N1,14.71653245
CCNC1=NNC(N)=C1,30.65715628
CCNC1=NNC(N)=N1,22.96298285
CCNC1=NNC(O)=C1,-9.62363164
CCNC1=NNC(O)=N1,-18.47367757
CCNC1=NNC=C1C,20.81871428
CCNC1=NNN=C1C,32.42108548
CCNC1=NNN=C1N,42.55320193
CCNC1=NNN=C1O,2.773166593
CCNC1=NOC(=O)N1,-53.01777364
CCNC1=NOC(=O)O1,-91.59989334
CCNC1=NOC(C)=N1,-12.45558201
CCNC1=NOC(N)=C1,1.651459056
CCNC1=NOC(N)=N1,-7.235609932
CCNC1=NOC=C1C,-4.049185302
CCNC1=NON=C1C,18.07463769
CCNCC1=NC=NO1,4.064233084
CCNCC1=NNC=N1,29.20258926
CCNCC1=NOC=N1,5.375727939
CCNCC1=NON=N1,43.09629955
CCOC1=C(C)C=NN1,-13.75361972
CCOC1=C(C)N=NO1,-30.66497829
CCOC1=C(C)NN=C1,-14.65786091
CCOC1=C(C)NN=N1,-2.572307388
CCOC1=C(C)ON=C1,-38.23058088
CCOC1=C(C)ON=N1,-28.61615977
CCOC1=C(N)C=NN1,-1.780390399
CCOC1=C(N)C=NO1,-28.1555678
CCOC1=C(N)N=NN1,14.0162543
CCOC1=C(N)N=NO1,-17.49885341
CCOC1=C(N)NN=C1,-2.60807543
CCOC1=C(N)NN=N1,10.13699058
CCOC1=C(N)ON=C1,-28.50446308
CCOC1=C(N)ON=N1,-18.67606123
CCOC1=C(O)C=NN1,-40.0123598
CCOC1=C(O)NN=C1,-42.03858798
CCOC1=CC(C)=NN1,-19.22989513
CCOC1=CC(C)=NO1,-45.84540866
CCOC1=CC(N)=NN1,-9.089621055
CCOC1=CC(N)=NO1,-37.47157384
CCOC1=CC(O)=NN1,-51.89613471
CCOC1=CC(O)=NO1,-78.12008232
CCOC1=CC=NN1C,-13.11920761
CCOC1=CN(C)N=C1,-9.802192398
CCOC1=CN(C)N=N1,1.462578697
CCOC1=CN=CN=N1,15.13462837
CCOC1=CN=NC=N1,11.69838635
CCOC1=CN=NN1C,4.022817457
CCOC1=CN=NN=N1,56.39749112
CCOC1=CNN=C1C,-15.36506412
CCOC1=CNN=C1N,-5.195297098
CCOC1=CON=C1C,-38.79220188
CCOC1=CON=C1N,-29.71492891
CCOC1=CON=C1O,-68.32465903
CCOC1=NC(C)=NO1,-49.84480616
CCOC1=NC(N)=NN1,-17.37051587
CCOC1=NC(N)=NO1,-43.22360536
CCOC1=NC(O)=NO1,-81.6695555
CCOC1=NC=CN=N1,13.18997643
CCOC1=NC=NN1C,-18.82166589
CCOC1=NN(C)C=C1,-16.43622283
CCOC1=NN(C)C=N1,-17.32505573
CCOC1=NN(C)N=C1,-3.21048455
CCOC1=NN(C)N=N1,9.668868488
CCOC1=NNC(C)=C1,-21.33769954
CCOC1=NNC(C)=N1,-23.80660136
CCOC1=NNC(N)=C1,-10.39107576
CCOC1=NNC(N)=N1,-15.77664174
CCOC1=NNC=C1N,-6.327951746
CCOC1=NNC=C1O,-46.01072311
CCOC1=NNN=C1C,-7.310631623
CCOC1=NNN=C1N,3.46656459
CCOC1=NNN=C1O,-35.26615739
CCOC1=NOC(=O)N1,-92.70117251
CCOC1=NOC(=O)O1,-128.4902474
CCOC1=NOC(C)=C1,-46.8651116
CCOC1=NOC(C)=N1,-49.87178906
CCOC1=NOC(N)=C1,-38.74855567
CCOC1=NOC(N)=N1,-44.95929664
CCOC1=NOC=C1C,-43.69556112
CCOC1=NOC=C1N,-30.44221242
CCOC1=NON=C1C,-20.79362634
CCOC1=NON=C1N,-11.27646921
CCOCC1=CC=NO1,-34.92988091
CCOCC1=CN=NN1,6.796409447
CCOCC1=CN=NO1,-21.51588978
CCOCC1=CNN=N1,4.875602867
CCOCC1=CON=C1,-32.81015382
CCOCC1=CON=N1,-20.48865673
CCOCC1=NC=NN1,-13.45269461
CCOCC1=NC=NO1,-34.44321299
CCOCC1=NNC=C1,-11.7443343
CCOCC1=NNC=N1,-10.3873107
CCOCC1=NNN=C1,1.813356507
CCOCC1=NOC=C1,-34.38583017
CCOCC1=NOC=N1,-33.90794739
CCOCC1=NON=C1,-9.863665873
CCOCC1=NON=N1,3.847764762
CN(C)C1=C(C)C=NN1,30.68504615
CN(C)C1=C(C)C=NO1,3.148976173
CN(C)C1=C(C)NN=C1,31.22784186
CN(C)C1=C(C)NN=N1,44.44353999
CN(C)C1=C(C)ON=C1,6.795433877
CN(C)C1=C(C)ON=N1,16.50837398
CN(C)C1=C(N)C=NN1,42.86096104
CN(C)C1=C(N)C=NO1,15.15483599
CN(C)C1=C(N)N=NN1,55.58406421
CN(C)C1=C(N)N=NO1,23.60899203
CN(C)C1=C(N)NN=C1,41.53189591
CN(C)C1=C(N)NN=N1,55.54327609
CN(C)C1=C(N)ON=C1,14.50222611
CN(C)C1=C(O)C=NN1,3.236548053
CN(C)C1=C(O)N=NN1,15.41183543
CN(C)C1=C(O)N=NO1,-14.3939364
CN(C)C1=C(O)NN=C1,0.520059428
CN(C)C1=CC(C)=NN1,26.91810662
CN(C)C1=CC(C)=NO1,-2.478529023
CN(C)C1=CC(N)=NN1,36.054993
CN(C)C1=CC(O)=NN1,-5.828454184
CN(C)C1=CC(O)=NO1,-34.83728895
CN(C)C1=CC=NN1C,32.7495524
CN(C)C1=CN(C)N=C1,34.69734189
CN(C)C1=CN(C)N=N1,46.32167593
CN(C)C1=CN=CN=N1,61.39307179
CN(C)C1=CN=NC=N1,56.6578851
CN(C)C1=CN=NN1C,49.45169331
CN(C)C1=CNN=C1C,30.57272195
CN(C)C1=CNN=C1N,38.73069351
CN(C)C1=CON=C1C,6.956703819
CN(C)C1=CON=C1N,14.35350636
CN(C)C1=CON=C1O,-22.55190796
CN(C)C1=NC(C)=NN1,20.7174058
CN(C)C1=NC(C)=NO1,-9.539545367
CN(C)C1=NC(N)=NN1,28.2572805
CN(C)C1=NC(O)=NN1,-11.72606791
CN(C)C1=NC=CN=N1,55.69842308
CN(C)C1=NC=NN1C,29.63055074
CN(C)C1=NC=NN=N1,75.37621404
CN(C)C1=NN(C)C=C1,29.51536844
CN(C)C1=NN(C)C=N1,25.98660307
CN(C)C1=NN(C)N=C1,41.74022907
CN(C)C1=NN(C)N=N1,52.44839924
CN(C)C1=NNC(=O)N1,-19.77889733
CN(C)C1=NNC(=O)O1,-59.8651573
CN(C)C1=NNC(C)=C1,24.81908734
CN(C)C1=NNC(C)=N1,20.02024274
CN(C)C1=NNC(N)=C1,35.92133347
CN(C)C1=NNC(N)=N1,28.29555858
CN(C)C1=NNC(O)=C1,-4.353179349
CN(C)C1=NNC(O)=N1,-13.11286391
CN(C)C1=NNC=C1N,39.98634002
CN(C)C1=NNN=C1C,39.54520084
CN(C)C1=NNN=C1N,48.63125895
CN(C)C1=NNN=C1O,8.686188611
CN(C)C1=NOC(=O)N1,-47.15495238
CN(C)C1=NOC(=O)O1,-86.34387377
CN(C)C1=NOC(C)=C1,-1.452550991
CN(C)C1=NOC(C)=N1,-7.014447139
CN(C)C1=NOC(N)=C1,6.814607222
CN(C)C1=NOC(N)=N1,-1.859108536
CN(C)C1=NOC=C1C,3.837981604
CN(C)C1=NOC=C1N,15.67253132
CN(C)C1=NON=C1C,25.76539412
